ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,BEGIN_MONTH,AGES,WORKING_YEAR,STATUS
5135766,F,N,Y,0,135000.0,Working,Secondary special,Married,House / apartment,1,1,0,High skill tech staff,2,23.0,58,0,X
5142214,M,Y,Y,0,202500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,29.0,34,0,X
5068682,M,N,Y,0,148500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,1.0,32,2,0
5115472,F,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,20.0,57,0,C
5105168,M,N,Y,2More,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,3More,39.0,33,5,C
5118315,M,N,Y,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Other,1,46.0,50,7,C
5067423,F,N,Y,0,144000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,23.0,63,0,C
5089751,M,N,N,1,99000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,2,1.0,48,14,C
5096526,F,N,N,0,135000.0,Working,Secondary special,Widow,Co-op apartment,0,0,0,Core staff,1,47.0,54,1,C
5090562,M,Y,N,0,270000.0,Commercial associate,Secondary special,Married,House / apartment,1,0,1,Other,2,54.0,54,2,0
5062660,M,Y,Y,1,144000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,9.0,37,2,X
5024667,F,N,Y,0,157500.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,2,28.0,39,12,C
5009992,M,Y,N,2More,157500.0,Working,Secondary special,Married,Office apartment,0,0,1,Drivers,3More,6.0,40,6,X
5025786,F,N,Y,1,225000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Managers,3More,26.0,34,9,X
5095672,F,N,N,0,67500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,51.0,62,0,X
5146201,F,Y,Y,1,202500.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,3More,36.0,28,6,C
5065438,F,Y,N,2More,270000.0,Working,Secondary special,Married,With parents,0,0,0,Managers,3More,54.0,36,6,C
5149238,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,1,Laborers,2,54.0,32,5,C
5091344,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Cooking staff,2,42.0,30,3,X
5045947,F,Y,N,1,387000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3More,31.0,36,7,C
5035980,F,N,Y,0,112500.0,Pensioner,Secondary special,Separated,House / apartment,0,0,0,Other,1,19.0,58,0,X
5117960,F,Y,N,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,Sales staff,2,22.0,27,0,C
5069490,F,Y,Y,0,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,50.0,39,5,X
5115924,F,Y,Y,1,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,3More,20.0,38,1,C
5105592,F,Y,Y,1,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,3More,47.0,30,2,X
5091618,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Accountants,2,52.0,32,10,X
5028296,M,Y,Y,0,135000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Laborers,1,44.0,38,1,C
5053638,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,2,28.0,55,4,0
5036861,F,Y,Y,0,139500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Medicine staff,2,21.0,39,19,C
5116041,F,N,N,1,225000.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,1,Accountants,2,22.0,38,2,0
5142614,M,N,N,2More,216000.0,Working,Higher education,Married,House / apartment,1,1,0,Core staff,3More,8.0,34,11,C
5104914,M,Y,N,0,121500.0,Working,Secondary special,Single / not married,House / apartment,1,0,0,Laborers,1,14.0,30,9,0
5047729,F,N,Y,1,112500.0,State servant,Incomplete higher,Married,House / apartment,0,0,0,Accountants,3More,42.0,39,12,X
5023113,M,N,Y,0,382500.0,Working,Higher education,Married,House / apartment,1,1,0,Laborers,2,42.0,27,1,C
5148453,M,Y,Y,0,225000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,2,21.0,30,6,C
5053500,F,Y,N,1,112500.0,Commercial associate,Secondary special,Married,Office apartment,0,0,0,Accountants,3More,14.0,39,7,C
5037259,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,High skill tech staff,3More,14.0,31,1,C
5088284,M,Y,Y,1,225000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,3More,16.0,47,0,0
5009996,M,Y,Y,1,360000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Managers,3More,48.0,38,1,X
5021522,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,2,53.0,52,13,C
5085824,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Other,2,16.0,59,2,C
5149067,M,Y,Y,2More,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Other,3More,40.0,40,0,C
5068693,M,N,Y,0,148500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,8.0,32,2,0
5146093,F,Y,Y,0,175500.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,52.0,49,8,C
5069206,F,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,42.0,55,0,C
5096320,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1,15.0,26,0,X
5096858,M,Y,Y,0,180000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,2,36.0,49,9,X
5116001,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,High skill tech staff,3More,33.0,46,6,X
5010173,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,41.0,58,1,C
5028632,M,N,N,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,0,0,0,Low-skill Laborers,2,31.0,30,4,X
5105040,F,N,N,1,121500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,22.0,41,0,X
5114399,M,Y,N,0,225000.0,Commercial associate,Secondary special,Married,Municipal apartment,1,0,0,Other,2,30.0,52,6,X
5050478,F,N,N,0,292500.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2,60.0,51,29,C
5050636,F,N,N,0,225000.0,State servant,Secondary special,Married,House / apartment,0,0,0,Managers,2,6.0,37,8,0
5062188,F,Y,Y,2More,144000.0,Working,Higher education,Married,House / apartment,0,0,1,Accountants,3More,46.0,39,1,C
5041331,F,N,Y,0,135000.0,Pensioner,Secondary special,Separated,House / apartment,0,0,0,Other,1,23.0,56,0,X
5044624,F,Y,N,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Accountants,2,33.0,27,4,X
5105685,F,N,Y,2More,144000.0,Working,Secondary special,Married,House / apartment,1,1,0,Private service staff,3More,58.0,38,7,C
5117370,M,Y,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Drivers,1,4.0,50,10,0
5068684,M,N,Y,0,148500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,3.0,32,2,C
5142367,M,Y,Y,1,112500.0,Working,Secondary special,Married,House / apartment,1,1,0,Drivers,3More,22.0,44,2,C
5115592,F,Y,Y,0,463500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2,27.0,57,11,C
5113904,M,N,N,0,225000.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,2,31.0,52,13,C
5069453,F,N,Y,0,202500.0,State servant,Higher education,Widow,House / apartment,0,0,0,Other,1,52.0,43,13,C
5142695,F,N,N,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,34.0,61,0,C
5091866,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,2,9.0,54,0,X
5113288,F,Y,Y,2More,121500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,3More,23.0,31,0,C
5149401,F,N,N,1,135000.0,Commercial associate,Secondary special,Married,With parents,0,0,0,Sales staff,3More,33.0,37,3,X
5022414,F,N,Y,0,153000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,2,12.0,59,0,C
5117191,F,N,Y,2More,207000.0,Commercial associate,Secondary special,Widow,House / apartment,1,1,0,Other,3More,5.0,41,1,0
5033596,M,Y,Y,0,90000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,6.0,47,12,0
5085851,F,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,27.0,53,0,C
5053030,F,N,Y,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,15.0,56,0,X
5135882,F,N,Y,2More,99000.0,Working,Secondary special,Married,House / apartment,1,1,0,Sales staff,3More,51.0,32,2,X
5068722,F,N,N,0,180000.0,Working,Secondary special,Single / not married,House / apartment,0,0,1,Cooking staff,1,6.0,40,3,C
5068906,F,Y,Y,1,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,3More,1.0,42,12,0
5041681,F,N,N,0,94500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,24.0,58,0,C
5042093,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2,18.0,53,4,X
5091599,F,N,Y,0,202500.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,42.0,61,1,C
5115638,M,Y,Y,0,382500.0,Working,Higher education,Separated,House / apartment,1,1,0,Managers,1,20.0,40,1,0
5140191,M,N,N,0,157500.0,Working,Secondary special,Single / not married,Rented apartment,1,0,0,Laborers,1,7.0,27,2,C
5125790,F,N,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,32.0,64,1,C
5135271,F,N,Y,0,216000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,60.0,63,0,X
5114098,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,1,1,0,Laborers,2,54.0,36,1,X
5062266,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,0,1,0,Other,2,46.0,54,15,0
5118446,F,N,N,2More,157500.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Other,3More,10.0,37,4,X
5058280,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,Other,2,51.0,40,9,C
5024135,M,Y,N,0,202500.0,Working,Secondary special,Married,House / apartment,0,1,1,Core staff,2,12.0,23,2,C
5009637,F,N,N,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,47.0,58,0,C
5038537,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,6.0,56,11,0
5135692,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,2,4.0,43,7,X
5089616,F,Y,N,0,247500.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2,20.0,43,4,X
5090604,M,N,Y,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,1.0,47,23,0
5068118,F,N,Y,0,157500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,18.0,58,0,0
5009894,F,N,N,0,180000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,19.0,60,0,X
5044906,F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Other,1,53.0,38,5,C
5091241,F,Y,N,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Medicine staff,2,54.0,44,4,0
5068613,F,N,N,0,135000.0,Working,Secondary special,Married,With parents,0,0,1,Medicine staff,2,38.0,27,5,C
5011039,F,N,Y,0,315000.0,Pensioner,Secondary special,Married,Municipal apartment,0,0,0,Other,2,59.0,55,0,X
5058475,M,Y,Y,0,225000.0,Pensioner,Higher education,Separated,House / apartment,0,0,0,Other,1,8.0,56,0,X
5125783,F,N,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,4.0,64,1,0
5025115,F,Y,Y,0,360000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Cooking staff,2,31.0,46,4,C
5038670,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,3More,8.0,28,2,C
5045360,M,Y,Y,0,360000.0,Working,Secondary special,Married,House / apartment,1,1,0,High skill tech staff,2,7.0,58,5,X
5024551,M,N,Y,0,112500.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,2,31.0,38,10,C
5047651,F,Y,N,1,162000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Sales staff,2,55.0,40,12,C
5143162,F,Y,N,0,652500.0,Working,Higher education,Single / not married,House / apartment,1,1,1,Managers,1,32.0,52,0,C
5100313,F,Y,Y,0,139500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,High skill tech staff,2,53.0,42,5,C
5009595,F,Y,N,0,144000.0,Working,Secondary special,Married,House / apartment,1,1,0,Core staff,2,21.0,47,2,C
5025818,F,N,Y,0,202500.0,Pensioner,Lower secondary,Single / not married,House / apartment,0,0,0,Other,1,16.0,58,0,X
5105906,F,Y,N,0,112500.0,Working,Higher education,Married,With parents,1,1,0,Core staff,2,18.0,28,4,C
5051210,M,Y,N,0,191700.0,Working,Lower secondary,Married,House / apartment,1,1,0,Drivers,2,45.0,42,17,0
5062067,F,N,Y,0,92250.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,52.0,63,0,C
5114376,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,0,1,0,Other,2,4.0,37,6,X
5048457,F,N,N,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Other,2,5.0,46,9,0
5029775,F,N,Y,0,112500.0,State servant,Secondary special,Married,House / apartment,0,0,0,Medicine staff,2,31.0,58,2,C
5022509,F,N,Y,0,112500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,8.0,64,0,C
5094932,M,Y,Y,0,405000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,38.0,44,1,C
5037255,F,N,Y,0,202500.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Sales staff,2,52.0,53,8,0
5028875,M,N,N,2More,126000.0,Working,Secondary special,Civil marriage,With parents,0,0,1,Other,3More,45.0,33,3,C
5142155,M,Y,Y,0,450000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,1,42.0,43,9,0
5010787,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,0,0,1,Managers,2,22.0,46,12,C
5058250,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2,1.0,35,1,0
5028480,M,N,Y,0,148500.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,2,18.0,23,3,0
5048196,M,Y,Y,0,247500.0,State servant,Higher education,Single / not married,House / apartment,1,1,0,High skill tech staff,1,32.0,27,2,C
5022227,F,N,Y,1,54000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,3More,5.0,42,0,0
5096897,F,N,N,0,112500.0,Working,Secondary special,Married,Rented apartment,1,0,0,Other,2,35.0,32,8,X
5142796,M,Y,N,1,202500.0,Working,Secondary special,Separated,With parents,1,0,0,Laborers,2,31.0,37,1,X
5023096,F,N,N,0,202500.0,Working,Secondary special,Separated,House / apartment,0,0,0,Laborers,1,17.0,46,11,X
5105897,M,N,N,0,306000.0,Working,Secondary special,Married,House / apartment,0,0,0,Managers,2,46.0,51,23,C
5150058,F,N,Y,0,63000.0,Working,Secondary special,Married,House / apartment,0,1,0,Core staff,2,11.0,46,0,C
5100148,F,N,N,2More,157500.0,Working,Secondary special,Civil marriage,Rented apartment,0,0,0,Sales staff,3More,35.0,42,5,C
5150325,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,0,0,0,Core staff,1,37.0,26,3,C
5065537,M,N,Y,2More,207000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Managers,3More,24.0,35,4,0
5026692,F,N,Y,0,81000.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,26.0,60,0,X
5099965,F,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,5.0,56,0,0
5104859,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,2,40.0,33,10,C
5117723,F,N,N,0,247500.0,Working,Higher education,Separated,House / apartment,0,1,0,High skill tech staff,1,40.0,51,4,X
5053387,M,Y,Y,2More,247500.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Drivers,3More,9.0,35,2,0
5111134,M,Y,Y,1,90000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,3More,7.0,38,6,X
5135427,M,Y,N,2More,234000.0,State servant,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,22.0,28,8,0
5041581,F,N,Y,1,270000.0,Working,Secondary special,Married,House / apartment,1,1,0,Managers,3More,39.0,52,3,C
5025971,M,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,35.0,63,0,X
5068852,M,N,Y,0,157500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,28.0,56,3,C
5149110,M,Y,Y,0,90000.0,Commercial associate,Incomplete higher,Married,With parents,0,0,0,Sales staff,2,3.0,27,1,0
5114509,M,N,N,2More,180000.0,Working,Secondary special,Married,House / apartment,0,0,1,Laborers,3More,7.0,27,6,C
5036558,F,N,N,1,157500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,6.0,26,2,X
5041338,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Sales staff,3More,7.0,33,8,X
5090982,F,N,N,0,180000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Cooking staff,1,48.0,37,7,C
5053177,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,11.0,66,0,C
5061394,F,N,Y,0,90000.0,Pensioner,Secondary special,Widow,House / apartment,0,1,0,Other,1,28.0,57,0,C
5023138,F,N,N,0,112500.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,3.0,57,0,0
5022880,M,Y,Y,1,315000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Managers,2,28.0,44,2,C
5023723,M,Y,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,10.0,64,0,X
5113432,F,N,Y,0,207000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Cooking staff,1,3.0,51,6,0
5118477,F,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,53.0,47,2,C
5046511,M,N,Y,1,157500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Drivers,3More,56.0,36,1,X
5146238,F,N,Y,0,157500.0,Working,Higher education,Civil marriage,With parents,0,0,0,Accountants,2,1.0,22,1,0
5029598,M,Y,Y,0,270000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,2,47.0,30,6,X
5112798,F,Y,Y,0,382500.0,Working,Secondary special,Single / not married,House / apartment,1,0,0,Laborers,1,25.0,30,12,C
5100065,F,N,N,0,180000.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Medicine staff,2,4.0,28,5,0
5113936,F,Y,N,0,45000.0,Working,Secondary special,Married,House / apartment,1,1,0,Other,2,19.0,47,23,X
5024482,F,Y,Y,1,202500.0,State servant,Secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3More,5.0,33,1,0
5097063,F,N,Y,0,99000.0,Working,Higher education,Married,House / apartment,1,1,0,Sales staff,2,36.0,27,3,C
5092264,M,N,Y,0,112500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Security staff,2,42.0,48,0,C
5116266,F,N,Y,0,139500.0,Pensioner,Secondary special,Married,Rented apartment,0,0,0,Other,2,11.0,61,0,0
5089639,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,1,1,0,Laborers,2,7.0,29,3,C
5105867,F,N,N,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,9.0,56,35,0
5112609,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,0,1,0,Core staff,2,36.0,51,23,0
5066481,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,With parents,0,0,0,Laborers,2,6.0,26,7,X
5067431,F,N,Y,0,112500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,56.0,56,0,C
5024777,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Accountants,3More,43.0,31,1,C
5033641,F,N,Y,1,405000.0,Commercial associate,Higher education,Widow,House / apartment,1,0,0,Accountants,2,39.0,36,5,C
